Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
Single,Over 23 y/o,1,Agronomy,Daytime,Sec Ed - 12th,133.1,Portuguese,Basic 2nd cycle,Basic 1st cycle,Unskilled workers,Admin staff,120.0,No,No,No,Yes,Male,No,30,No,0,6,10,6,11.375,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Graduate
Single,Change inst/course,1,Marketing Mgmt,Daytime,Basic 3rd cycle,133.1,Portuguese,Bachelor,Sec Ed - 12th,Technicians,Military,120.0,No,No,Yes,Yes,Male,No,32,No,1,6,15,2,12.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout
Single,1st phase - general,1,Social Service (evening),Evening,Sec Ed - 12th,123.0,Portuguese,Degree,Sec Ed - 12th,Scientists,Unskilled workers,127.6,Yes,No,No,Yes,Male,No,26,No,0,6,6,6,11.833333333333334,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Enrolled
Married,Tech diploma,1,Agronomy,Daytime,Tech spec,140.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Admin staff,Skilled workers,140.0,No,No,No,Yes,Male,No,37,No,0,6,17,1,12.0,0,0,6,23,2,10.5,1,16.2,0.3,-0.92,Dropout
Single,Over 23 y/o,1,Informatics Eng,Daytime,Sec Ed - 12th,138.7,Portuguese,Sec Ed - 12th,Other 11th,Admin staff,Technicians,111.3,No,No,No,Yes,Male,No,27,No,1,6,7,3,12.0,0,2,6,7,2,11.0,0,13.9,-0.3,0.79,Dropout
Single,1st phase - general,1,Journalism,Daytime,Sec Ed - 12th,131.0,Portuguese,Basic 2nd cycle,Sec Ed - 12th,Services/Sales,Skilled workers,131.0,Yes,No,No,Yes,Male,Yes,18,No,0,6,7,6,12.714285714285714,0,0,6,8,5,11.833333333333334,0,13.9,-0.3,0.79,Graduate
Single,1st phase - general,1,Nursing,Daytime,Sec Ed - 12th,149.0,Portuguese,Basic 2nd cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,139.5,No,No,No,Yes,Male,Yes,18,No,0,8,8,8,15.3,0,0,8,8,8,15.3,0,9.4,-0.8,-3.12,Graduate
Married,Over 23 y/o,2,Agronomy,Daytime,Basic 3rd cycle,133.1,Portuguese,Basic 2nd cycle,Basic 3rd cycle,Admin staff,Executives,110.0,No,No,No,No,Male,No,32,No,2,8,12,2,11.5,2,0,7,9,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,Tech diploma,1,Informatics Eng,Daytime,Tech spec,130.0,Portuguese,Degree,Basic 3rd cycle,Technicians,Admin staff,130.0,No,No,No,Yes,Male,No,20,No,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,Enrolled
Single,Change course,1,Agronomy,Daytime,Sec Ed - 12th,120.0,Portuguese,Degree,Degree,Executives,Scientists,115.0,No,No,No,Yes,Male,No,22,No,0,6,12,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout
Divorced,Over 23 y/o,1,Nursing,Daytime,Sec Ed - 12th,133.1,Portuguese,Sec Ed - 12th,Basic 3rd cycle,Technicians,Technicians,154.3,No,No,No,Yes,Female,No,32,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout
Single,1st phase - general,1,Management,Daytime,Sec Ed - 12th,143.0,Portuguese,Sec Ed - 12th,Basic 1st cycle,Unskilled workers,Unskilled workers,135.0,Yes,No,No,Yes,Female,No,21,No,0,5,8,4,11.0,0,0,5,8,5,12.0,0,7.6,2.6,0.32,Enrolled
Single,2nd phase - general,4,Marketing Mgmt,Daytime,Sec Ed - 12th,126.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Admin staff,Skilled workers,115.2,No,No,No,No,Female,No,19,No,0,6,7,3,12.666666666666666,0,0,6,10,5,13.125,0,10.8,1.4,1.74,Dropout
Single,1st phase - general,1,Journalism,Daytime,Sec Ed - 12th,125.0,Portuguese,Basic 3rd cycle,Sec Ed - 12th,Unskilled workers,Unskilled workers,130.6,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.5,0,0,6,6,6,14.0,0,8.9,1.4,3.51,Graduate
Single,1st phase - general,4,Management,Daytime,Sec Ed - 12th,123.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Unskilled workers,Skilled workers,117.4,Yes,No,No,Yes,Female,Yes,18,No,0,5,7,5,12.0,0,0,5,10,5,11.4,0,8.9,1.4,3.51,Graduate
Single,Other higher courses,1,Management,Daytime,Bachelor,150.0,Portuguese,Degree,Basic 1st cycle,Scientists,Services/Sales,150.0,Yes,No,Yes,No,Female,No,38,No,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,2nd phase - general,3,Basic Education,Daytime,Sec Ed - 12th,132.0,Portuguese,Unknown,Unknown,Student,Student,131.3,Yes,No,No,Yes,Female,No,21,No,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,Dropout
Single,1st phase - general,1,Social Service,Daytime,Sec Ed - 12th,133.0,Portuguese,Unknown,Basic 1st cycle,Services/Sales,Services/Sales,120.4,No,No,No,No,Female,No,21,No,0,6,12,2,11.5,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Dropout
Single,1st phase - general,1,Management (evening),Evening,Sec Ed - 12th,122.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Technicians,113.6,No,No,No,Yes,Male,No,26,No,0,5,11,2,11.5,0,0,5,10,3,12.0,0,7.6,2.6,0.32,Enrolled
Single,1st phase - general,4,Nursing,Daytime,Sec Ed - 12th,137.0,Portuguese,Basic 3rd cycle,Basic 2nd cycle,Unskilled workers,Technicians,125.0,Yes,No,No,Yes,Female,No,19,No,0,7,7,6,14.616666666666667,0,0,7,7,6,14.616666666666667,0,7.6,2.6,0.32,Graduate
Single,1st phase - general,6,Nursing,Daytime,Sec Ed - 12th,145.0,Portuguese,Basic 3rd cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,132.3,Yes,No,No,Yes,Female,Yes,19,No,0,8,8,7,14.06,0,0,8,8,7,14.06,0,10.8,1.4,1.74,Enrolled
Single,2nd phase - general,1,Tourism,Daytime,Sec Ed - 12th,150.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Unskilled workers,Military,142.7,No,No,Yes,Yes,Female,No,18,No,0,6,9,4,11.0,0,0,6,12,3,11.333333333333334,0,7.6,2.6,0.32,Dropout
Single,Other higher courses,1,Management,Daytime,Degree,130.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,130.0,No,No,No,Yes,Female,No,25,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,1st phase - general,6,Nursing,Daytime,Sec Ed - 12th,136.0,Portuguese,Basic 1st cycle,Sec Ed - 12th,Services/Sales,Admin staff,120.8,Yes,No,No,Yes,Female,No,19,No,6,14,22,7,12.192307692307692,5,6,14,22,7,12.192307692307692,5,7.6,2.6,0.32,Graduate
Single,2nd phase - general,2,Tourism,Daytime,Sec Ed - 12th,131.0,Portuguese,Sec Ed - 12th,Basic 3rd cycle,Unskilled workers,Unskilled workers,130.3,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,12.833333333333334,0,0,6,7,6,12.333333333333334,0,13.9,-0.3,0.79,Graduate
Single,2nd phase - general,1,Management,Daytime,Sec Ed - 12th,130.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Skilled workers,119.9,No,No,No,Yes,Female,Yes,19,No,0,5,8,5,12.875,0,0,5,6,5,11.833333333333334,0,13.9,-0.3,0.79,Graduate
Single,1st phase - general,1,Social Service,Daytime,Sec Ed - 12th,108.0,Portuguese,Basic 3rd cycle,Basic 2nd cycle,Unskilled workers,Skilled workers,110.5,Yes,No,No,Yes,Female,Yes,22,No,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate
Single,Tech diploma,1,Agronomy,Daytime,Tech spec,160.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Farmers,Farmers,160.0,Yes,No,No,Yes,Female,No,21,No,0,6,11,6,13.428571428571429,0,0,6,12,6,12.857142857142858,0,15.5,2.8,-4.06,Graduate
Single,2nd phase - general,1,Vet Nursing,Daytime,Sec Ed - 12th,113.0,Portuguese,Basic 3rd cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,118.6,Yes,No,No,Yes,Female,Yes,21,No,0,6,6,6,14.5,0,0,6,8,6,14.666666666666666,0,8.9,1.4,3.51,Graduate
Single,1st phase - general,1,Basic Education,Daytime,Sec Ed - 12th,113.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Technicians,Skilled workers,112.3,No,No,No,Yes,Female,Yes,20,No,0,7,7,7,12.142857142857142,0,0,7,7,7,12.857142857142858,0,11.1,0.6,2.02,Graduate
Married,1st phase - general,1,Management,Daytime,Sec Ed - 12th,137.0,Portuguese,Basic 3rd cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,124.4,No,No,No,Yes,Female,No,19,No,0,5,6,4,11.25,0,0,5,10,3,11.714285714285714,0,10.8,1.4,1.74,Enrolled
Single,1st phase - general,4,Nursing,Daytime,Sec Ed - 12th,148.0,Portuguese,Basic 3rd cycle,Basic 3rd cycle,Unskilled workers,Technicians,125.0,Yes,No,No,Yes,Female,No,18,No,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate
Single,Over 23 y/o,1,Nursing,Daytime,Sec Ed - 12th,130.0,Portuguese,Basic 3rd cycle,Basic 3rd cycle,Unskilled workers,Machine operators,105.8,No,No,No,Yes,Female,No,26,No,0,7,12,3,13.766666666666666,0,0,7,11,3,12.066666666666668,0,13.9,-0.3,0.79,Dropout
Single,Diff Plan,1,Management,Daytime,Bachelor,133.1,Portuguese,Unknown,Unknown,Student,Student,121.5,Yes,No,No,Yes,Female,No,31,No,13,15,17,13,11.615384615384617,0,11,14,14,11,12.545454545454543,0,7.6,2.6,0.32,Dropout
Single,2nd phase - general,1,Social Service,Daytime,Sec Ed - 12th,138.0,Portuguese,Basic 1st cycle,Basic 2nd cycle,Unskilled workers,Machine operators,134.2,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,15.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Graduate
Divorced,Other higher courses,1,Management,Daytime,Degree,130.0,Portuguese,Basic 3rd cycle,Sec Ed - 12th,Services/Sales,Services/Sales,130.0,No,No,No,Yes,Female,No,35,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout
Single,1st phase - general,1,Vet Nursing,Daytime,Sec Ed - 12th,127.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,122.8,Yes,No,No,Yes,Female,No,19,No,0,5,10,2,14.5,1,0,5,9,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled
Single,1st phase - general,1,Social Service,Daytime,Sec Ed - 12th,115.0,Portuguese,Basic 3rd cycle,Basic 2nd cycle,Skilled workers,Skilled workers,108.7,No,No,No,Yes,Female,Yes,19,No,0,6,9,5,10.8,0,0,6,8,6,10.714285714285714,0,15.5,2.8,-4.06,Graduate
Single,1st phase - general,2,Nursing,Daytime,Sec Ed - 12th,147.0,Portuguese,Degree,Sec Ed - 12th,Admin staff,Technicians,136.7,No,No,No,Yes,Female,No,18,No,0,7,7,7,13.995714285714287,0,0,8,9,8,14.955555555555556,0,11.1,0.6,2.02,Graduate
Single,2nd phase - general,1,Vet Nursing,Daytime,Sec Ed - 12th,132.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Admin staff,Unskilled workers,119.1,No,No,No,Yes,Female,No,20,No,0,6,8,6,13.285714285714286,0,0,6,16,6,11.8,0,12.4,0.5,1.79,Graduate
Single,1st phase - general,4,Multimedia Design,Daytime,Sec Ed - 12th,146.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Unskilled workers,Services/Sales,151.3,Yes,No,No,Yes,Female,Yes,19,No,6,12,12,12,12.75,0,4,11,16,11,13.25,0,8.9,1.4,3.51,Graduate
Single,Change course,1,Social Service,Daytime,Sec Ed - 12th,109.0,Portuguese,Basic 3rd cycle,Basic 1st cycle,Services/Sales,Services/Sales,108.3,No,No,No,Yes,Female,Yes,21,No,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,Enrolled
Single,2nd phase - general,1,Basic Education,Daytime,Sec Ed - 12th,133.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Unskilled workers,Unskilled workers,127.4,No,No,Yes,Yes,Female,Yes,18,No,0,7,7,7,12.714285714285714,0,0,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,Graduate
Single,Transfer,1,Nursing,Daytime,Sec Ed - 12th,124.0,Portuguese,Basic 3rd cycle,Basic 3rd cycle,Admin staff,Unskilled workers,124.0,No,No,No,Yes,Female,No,23,No,0,8,8,8,12.88625,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,Graduate
Single,1st phase - general,1,Comm Design,Daytime,Sec Ed - 12th,133.1,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Unskilled workers,Unskilled workers,155.0,No,No,No,Yes,Female,Yes,21,No,0,6,7,5,13.0,0,0,6,6,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate
Single,1st phase - general,1,Management,Daytime,Sec Ed - 12th,121.0,Portuguese,Basic 1st cycle,Basic 2nd cycle,Unskilled workers,Unskilled workers,114.0,No,No,No,Yes,Female,Yes,19,No,0,5,7,5,12.2,0,0,5,6,5,11.2,0,11.1,0.6,2.02,Graduate
Single,1st phase - general,2,Management,Daytime,Sec Ed - 12th,129.0,Portuguese,Basic 2nd cycle,Basic 3rd cycle,Technicians,Skilled workers,118.9,Yes,No,No,Yes,Female,No,19,No,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,Enrolled
Single,Short cycle diploma,1,Vet Nursing,Daytime,Prof higher tech,160.0,Portuguese,Basic 3rd cycle,Basic 1st cycle,Admin staff,Unskilled workers,160.0,Yes,No,No,Yes,Female,No,20,No,7,11,15,11,13.785714285714286,0,4,9,9,9,13.88888888888889,0,8.9,1.4,3.51,Graduate
Single,Change course,1,Management,Daytime,Sec Ed - 12th,131.0,Portuguese,Degree,Basic 3rd cycle,Scientists,Unskilled workers,126.1,No,No,No,Yes,Female,No,18,No,0,5,5,0,0.0,0,0,5,9,4,13.25,2,16.2,0.3,-0.92,Enrolled
Single,1st phase - general,1,Nursing,Daytime,Sec Ed - 12th,150.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Skilled workers,136.5,Yes,No,No,Yes,Female,Yes,18,No,0,8,8,8,14.50125,0,0,8,8,8,14.50125,0,9.4,-0.8,-3.12,Graduate
Married,1st phase - general,5,Nursing,Daytime,Sec Ed - 12th,130.0,Portuguese,Sec Ed - 12th,Basic 3rd cycle,Admin staff,Admin staff,122.3,No,No,No,Yes,Female,No,19,No,0,7,7,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate
Single,2nd phase - general,1,Comm Design,Daytime,Sec Ed - 12th,133.1,Portuguese,Basic 2nd cycle,Basic 3rd cycle,Services/Sales,Services/Sales,128.0,No,No,No,Yes,Female,Yes,21,No,0,6,6,6,11.5,0,0,6,6,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate
Single,1st phase - general,1,Social Service,Daytime,Sec Ed - 12th,154.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Unskilled workers,Unskilled workers,156.5,Yes,Yes,No,Yes,Female,Yes,18,No,0,6,8,6,11.714285714285714,0,0,6,6,6,14.666666666666666,0,12.7,3.7,-1.7,Graduate
Single,1st phase - general,1,Marketing Mgmt,Daytime,Sec Ed - 12th,126.0,Portuguese,Basic 1st cycle,Basic 3rd cycle,Skilled workers,Skilled workers,125.7,No,No,No,Yes,Female,No,20,No,0,6,9,6,13.571428571428571,0,0,6,10,5,13.6,0,15.5,2.8,-4.06,Enrolled
Single,1st phase - general,1,Journalism,Daytime,Sec Ed - 12th,150.0,Portuguese,Basic 3rd cycle,Basic 2nd cycle,Unskilled workers,Services/Sales,143.0,No,No,No,Yes,Female,No,18,No,0,6,6,5,13.0,0,0,6,6,6,13.666666666666666,0,12.7,3.7,-1.7,Graduate
Single,2nd phase - general,5,Nursing,Daytime,Sec Ed - 12th,141.0,Portuguese,Basic 3rd cycle,Basic 3rd cycle,Unskilled workers,Skilled workers,131.9,Yes,No,No,Yes,Female,Yes,18,No,0,7,8,7,13.56875,0,0,8,8,8,14.02625,0,15.5,2.8,-4.06,Graduate
Married,Change course,1,Management (evening),Evening,Sec Ed - 12th,134.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,113.7,No,No,No,Yes,Female,No,32,No,1,5,5,5,10.2,0,0,5,9,4,11.25,0,9.4,-0.8,-3.12,Enrolled
Single,2nd phase - general,2,Multimedia Design,Daytime,Sec Ed - 12th,146.0,Portuguese,Degree,Degree,Technicians,Technicians,155.1,Yes,No,No,Yes,Female,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate
Single,Madeira,3,Basic Education,Daytime,Sec Ed - 12th,134.0,Portuguese,Basic 3rd cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,121.1,Yes,No,No,Yes,Female,No,19,No,0,6,8,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,Enrolled
Single,1st phase - general,3,Nursing,Daytime,Sec Ed - 12th,139.0,Portuguese,Sec Ed - 12th,Basic 3rd cycle,Unskilled workers,Technicians,130.3,Yes,No,No,Yes,Female,Yes,18,No,0,8,8,8,14.15375,0,0,8,8,8,14.15375,0,9.4,-0.8,-3.12,Graduate
Single,1st phase - general,6,Nursing,Daytime,Sec Ed - 12th,136.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Admin staff,Services/Sales,123.3,No,No,No,No,Female,No,18,No,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Dropout
Single,1st phase - general,5,Journalism,Daytime,Sec Ed - 12th,110.0,Portuguese,Basic 3rd cycle,Basic 2nd cycle,Technicians,Services/Sales,117.4,Yes,No,No,Yes,Female,No,20,No,0,6,7,6,13.833333333333334,0,0,6,6,6,12.833333333333334,0,11.1,0.6,2.02,Graduate
Single,Azores,1,Marketing Mgmt,Daytime,Sec Ed - 12th,135.0,Portuguese,Sec Ed - 12th,Other 11th,Admin staff,Admin staff,140.3,Yes,No,No,Yes,Female,No,19,No,0,6,7,6,13.428571428571429,0,0,6,6,4,14.0,0,12.4,0.5,1.79,Enrolled
Single,2nd phase - general,4,Nursing,Daytime,Sec Ed - 12th,129.0,Portuguese,Basic 2nd cycle,Basic 1st cycle,Unskilled workers,Services/Sales,120.0,Yes,No,No,Yes,Female,No,19,No,0,8,8,7,12.454285714285716,0,0,8,8,7,12.454285714285716,0,10.8,1.4,1.74,Graduate
Single,2nd phase - general,1,Management,Daytime,Sec Ed - 12th,139.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Skilled workers,Services/Sales,133.4,No,No,No,Yes,Female,No,18,No,0,5,9,1,11.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled
Single,1st phase - general,4,Nursing,Daytime,Sec Ed - 12th,137.0,Portuguese,Sec Ed - 12th,Basic 3rd cycle,Admin staff,Skilled workers,126.7,Yes,No,No,Yes,Female,No,18,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,2nd phase - general,3,Nursing,Daytime,Sec Ed - 12th,138.0,Portuguese,Sec Ed - 12th,Basic 3rd cycle,Skilled workers,Machine operators,129.3,Yes,No,No,Yes,Female,Yes,18,No,0,7,8,6,13.271666666666668,0,0,8,11,7,12.94375,0,12.4,0.5,1.79,Graduate
Single,2nd phase - general,6,Nursing,Daytime,Sec Ed - 12th,136.0,Portuguese,Degree,Basic 2nd cycle,Scientists,Unskilled workers,125.7,Yes,No,No,Yes,Female,No,20,No,0,7,8,6,13.548333333333334,0,0,8,11,6,14.775,0,11.1,0.6,2.02,Enrolled
Single,1st phase - general,1,Journalism,Daytime,Sec Ed - 12th,143.0,Portuguese,Degree,Degree,Scientists,Services/Sales,144.8,No,No,No,Yes,Female,No,19,No,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0,16.2,0.3,-0.92,Enrolled
Single,1st phase - general,1,Tourism,Daytime,Sec Ed - 12th,133.1,Portuguese,Basic 2nd cycle,Basic 3rd cycle,Technicians,Technicians,98.6,No,No,No,Yes,Female,No,21,No,0,6,16,2,11.0,0,0,6,12,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,1st phase - general,1,Basic Education,Daytime,Sec Ed - 12th,136.0,Portuguese,Basic 2nd cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,126.9,Yes,No,No,Yes,Female,Yes,19,No,0,7,7,7,13.285714285714286,0,0,7,7,7,14.428571428571429,0,11.1,0.6,2.02,Graduate
Single,2nd phase - general,1,Social Service,Daytime,Sec Ed - 12th,139.0,Portuguese,Basic 3rd cycle,Basic 2nd cycle,Admin staff,Unskilled workers,146.7,Yes,No,No,Yes,Female,Yes,20,No,0,6,6,6,13.333333333333334,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Graduate
Single,1st phase - general,1,Nursing,Daytime,Sec Ed - 12th,125.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Unskilled workers,Admin staff,117.0,No,No,No,Yes,Female,Yes,21,No,0,8,8,8,13.2575,0,0,8,8,8,13.2575,0,9.4,-0.8,-3.12,Graduate
Single,Tech diploma,1,Vet Nursing,Daytime,Tech spec,130.0,Portuguese,Basic 1st cycle,Basic 2nd cycle,Unskilled workers,Farmers,130.0,Yes,No,No,Yes,Female,No,23,No,0,6,7,0,0.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout
Single,2nd phase - general,1,Social Service,Daytime,Sec Ed - 12th,137.0,Portuguese,Sec Ed - 12th,Basic 2nd cycle,Services/Sales,Machine operators,125.8,No,No,No,No,Female,Yes,18,No,0,6,10,6,12.666666666666666,0,0,6,6,2,11.5,0,12.7,3.7,-1.7,Dropout
Married,Over 23 y/o,1,Management (evening),Evening,Degree,130.0,Portuguese,Degree,Sec Ed - 12th,Executives,Military,160.0,No,No,No,Yes,Female,No,30,No,0,5,5,5,14.6,0,0,5,5,5,15.4,0,12.7,3.7,-1.7,Dropout
Single,1st phase - general,1,Vet Nursing,Daytime,Sec Ed - 12th,130.0,Portuguese,12th not completed,Basic 3rd cycle,Admin staff,Executives,134.2,Yes,No,No,Yes,Female,No,20,No,0,5,13,0,0.0,5,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout
Married,Change course,2,Management,Daytime,Sec Ed - 12th,160.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,96.0,No,No,No,No,Female,No,29,No,3,5,7,3,12.333333333333334,0,0,5,8,0,0.0,0,10.8,1.4,1.74,Dropout
Single,3rd phase - general,1,Management,Daytime,Sec Ed - 12th,100.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Services/Sales,Services/Sales,101.8,Yes,No,No,Yes,Female,No,24,No,0,5,5,5,10.8,0,0,5,11,2,11.0,0,10.8,1.4,1.74,Enrolled
Single,1st phase - general,1,Social Service,Daytime,Sec Ed - 12th,136.0,Portuguese,Basic 3rd cycle,Sec Ed - 12th,Admin staff,Technicians,125.2,Yes,No,No,Yes,Female,No,20,No,0,6,7,6,11.666666666666666,0,0,6,10,6,11.333333333333334,0,7.6,2.6,0.32,Graduate
Single,Change course,1,Social Service (evening),Evening,Sec Ed - 12th,117.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,100.0,No,No,No,Yes,Female,No,27,No,0,6,6,4,12.5,0,0,6,6,6,14.333333333333334,0,13.9,-0.3,0.79,Dropout
Married,Other higher courses,1,Management,Daytime,Degree,140.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Unskilled workers,140.0,No,No,No,Yes,Female,No,23,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,Dropout
Single,Change inst/course,1,Comm Design,Daytime,Sec Ed - 12th,132.0,Portuguese,Basic 3rd cycle,Basic 3rd cycle,Care workers,Care workers,120.0,No,No,No,Yes,Female,Yes,23,No,0,6,6,6,15.333333333333334,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,Graduate
Single,1st phase - general,3,Nursing,Daytime,Sec Ed - 12th,147.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Admin staff,Admin staff,134.3,Yes,No,No,Yes,Female,No,18,No,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate
Single,1st phase - general,1,Journalism,Daytime,Sec Ed - 12th,158.0,Portuguese,Basic 2nd cycle,Basic 2nd cycle,Unskilled workers,Skilled workers,144.7,Yes,No,No,Yes,Female,Yes,19,No,0,6,6,6,14.833333333333334,0,0,6,6,6,14.666666666666666,0,12.7,3.7,-1.7,Graduate
Single,2nd phase - general,6,Nursing,Daytime,Sec Ed - 12th,142.0,Portuguese,Basic 3rd cycle,Basic 1st cycle,Admin staff,Unskilled workers,131.9,Yes,No,No,Yes,Female,No,19,No,0,7,7,7,13.642857142857142,0,0,8,8,8,14.3875,0,13.9,-0.3,0.79,Dropout
Single,1st phase - general,1,Journalism,Daytime,Sec Ed - 12th,143.0,Portuguese,Sec Ed - 12th,Basic 2nd cycle,Machine operators,Machine operators,136.7,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.833333333333334,0,0,6,6,6,14.0,0,11.1,0.6,2.02,Dropout
Single,1st phase - general,2,Comm Design,Daytime,Sec Ed - 12th,135.0,Portuguese,Sec Ed - 12th,Sec Ed - 12th,Admin staff,Skilled workers,129.8,Yes,No,No,Yes,Female,No,19,No,0,6,6,6,11.833333333333334,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,Graduate
Single,1st phase - general,1,Journalism,Daytime,Sec Ed - 12th,160.0,Portuguese,Sec Ed - 12th,Basic 2nd cycle,Admin staff,Skilled workers,146.5,No,No,No,Yes,Female,Yes,18,No,0,6,7,6,13.428571428571429,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,Graduate
Single,Change course,1,Management (evening),Evening,Sec Ed - 12th,120.0,Portuguese,Basic 1st cycle,Basic 1st cycle,Unskilled workers,Machine operators,122.5,Yes,No,No,Yes,Female,No,29,No,8,13,16,8,10.5,0,8,12,19,9,10.333333333333334,0,9.4,-0.8,-3.12,Enrolled
